UserID,total_courses,avg_rating,total_spent,diversity_score,avg_level,preferred_category,UserName,Age,Gender,Email,cluster
U01633,1,4.68,0.0,1,1.0,Project Management,randy38,34,Male,asimmons@hotmail.com,1
U01634,1,3.02,0.0,1,2.0,Data Science,kevin78,35,Male,victormiller@yahoo.com,1
U01635,14,2.9021428571428567,743.14,9,2.2142857142857144,Business,candrews,18,Female,collierjeremy@gmail.com,2
U01636,1,4.45,0.0,1,3.0,Design,stevenknapp,19,Male,zadams@hotmail.com,0
U01637,13,3.713846153846154,1567.34,9,1.5384615384615383,Digital Marketing,ferrellgeorge,30,Male,robertwade@yahoo.com,2
U01638,1,2.2,0.0,1,1.0,Web Development,jonathan56,26,Male,leesavannah@yahoo.com,3
U01639,1,2.43,0.0,1,2.0,Programming,ubridges,27,Male,seth87@hotmail.com,0
U01640,1,4.72,0.0,1,2.0,Marketing,taylorkimberly,23,Female,thomas13@yahoo.com,1
U01641,1,4.1,0.0,1,2.0,Finance,bbowen,17,Male,qlewis@gmail.com,3
U01642,1,3.65,0.0,1,1.0,Data Science,juliehernandez,26,Male,hnelson@outlook.com,1
U01643,1,2.68,89.59,1,2.0,Artificial Intelligence,moorejulia,25,Male,englishjustin@yahoo.com,0
U01644,3,3.526666666666667,487.92,2,2.333333333333333,Business,katherine11,23,Male,awallace@outlook.com,0
U01645,3,3.333333333333333,0.78,3,2.6666666666666665,Business,curtis73,19,Male,jbaker@hotmail.com,0
U01646,1,2.43,0.0,1,2.0,Programming,wrojas,28,Female,daviddaugherty@outlook.com,0
U01647,13,3.5084615384615385,1297.69,9,1.8461538461538465,Cybersecurity,smithvincent,17,Female,kellyflores@hotmail.com,2
U01648,4,2.4925,118.46,3,2.5,Machine Learning,mmosley,22,Female,jessica65@hotmail.com,0
U01649,13,2.853846153846154,2151.13,8,2.076923076923077,Artificial Intelligence,maryharris,35,Male,taylor63@outlook.com,2
U01650,1,1.81,0.0,1,3.0,Machine Learning,bethpalmer,33,Male,tonyward@gmail.com,0
U01651,1,3.15,212.39,1,3.0,Digital Marketing,anthonygomez,25,Female,ologan@yahoo.com,0
U01652,2,2.72,327.99,2,1.5,Cybersecurity,markharper,35,Male,lisajones@yahoo.com,1
U01653,1,2.61,0.0,1,3.0,Design,richard46,21,Female,geraldbrown@outlook.com,0
U01654,15,3.111333333333333,2711.54,9,2.2,Business,lori03,22,Female,parkmarisa@outlook.com,2
U01655,1,1.81,0.0,1,3.0,Machine Learning,austinlee,23,Male,rodneyreed@hotmail.com,0
U01656,12,3.1283333333333334,918.87,8,2.1666666666666665,Cybersecurity,norrisdakota,27,Male,saragross@outlook.com,2
U01657,1,3.65,0.0,1,1.0,Data Science,lopezjesse,22,Female,sgreen@yahoo.com,3
U01658,1,3.89,177.34,1,3.0,Digital Marketing,spencer81,31,Female,yyang@hotmail.com,0
U01659,3,3.1133333333333333,540.38,2,1.6666666666666667,Project Management,brendarodriguez,27,Female,williamsonwilliam@hotmail.com,1
U01660,2,3.02,95.21,1,3.0,Web Development,clinton81,25,Female,masoncynthia@gmail.com,0
U01661,1,3.32,0.0,1,1.0,Web Development,tracywilson,27,Female,cainangela@hotmail.com,1
U01662,15,3.306666666666666,2154.37,10,2.0,Finance,dustin08,28,Male,joseph90@yahoo.com,2
U01663,2,3.0,0.0,2,1.5,Marketing,sandra93,28,Female,vbooth@gmail.com,1
U01664,2,3.065,415.51,2,2.0,Artificial Intelligence,sara98,23,Female,rmayer@yahoo.com,3
U01665,4,3.9575,0.0,3,1.25,Data Science,kimberly94,34,Female,melissa92@gmail.com,1
U01666,14,2.785,589.19,9,2.071428571428572,Design,fbarber,28,Female,donna63@hotmail.com,2
U01667,1,1.59,0.0,1,3.0,Finance,sandrastewart,23,Female,simpsondonald@yahoo.com,0
U01668,1,1.13,0.0,1,1.0,Machine Learning,alambert,27,Female,stephanievillarreal@yahoo.com,3
U01669,2,3.575,53.86,2,1.0,Finance,julie64,30,Female,oramirez@outlook.com,1
U01670,1,3.32,0.0,1,1.0,Web Development,justin64,19,Male,bwilliamson@outlook.com,3
U01671,15,2.9560000000000004,839.93,10,1.7333333333333334,Finance,apugh,25,Male,egreen@yahoo.com,2
U01672,1,4.51,0.0,1,1.0,Design,carolynfriedman,15,Male,santosvictor@hotmail.com,3
U01673,1,1.73,0.0,1,2.0,Machine Learning,francosusan,16,Male,nataliestrong@gmail.com,3
U01674,14,2.916428571428572,1224.07,9,1.8571428571428568,Cybersecurity,carl17,27,Female,kimberly19@yahoo.com,2
U01675,1,1.35,394.26,1,2.0,Cybersecurity,douglasthompson,17,Male,samantha32@yahoo.com,3
U01676,1,4.79,0.0,1,3.0,Marketing,odunn,22,Male,kennethfloyd@yahoo.com,0
U01677,2,2.88,0.0,2,3.0,Business,mistypowell,22,Male,tammy35@yahoo.com,0
U01678,1,4.73,0.0,1,2.0,Machine Learning,christina89,31,Female,upierce@hotmail.com,1
U01679,1,4.45,0.0,1,3.0,Design,collinstracy,16,Female,wcarpenter@gmail.com,0
U01680,1,2.0,0.0,1,3.0,Business,slynch,30,Male,chankayla@yahoo.com,0
U01681,1,3.45,0.0,1,2.0,Project Management,brownryan,33,Male,rthompson@hotmail.com,1
U01682,2,3.99,0.0,2,1.5,Digital Marketing,josephbrown,21,Male,rogersmelissa@gmail.com,3
U01683,1,2.69,326.02,1,2.0,Business,christywoods,19,Female,powellandrew@gmail.com,3
U01684,2,1.985,0.0,2,3.0,Cybersecurity,meganwhite,26,Female,bryan07@gmail.com,0
U01685,1,1.73,0.0,1,2.0,Machine Learning,jameslarson,26,Female,xvang@hotmail.com,0
U01686,1,2.01,0.0,1,3.0,Marketing,nathan53,32,Male,stacie37@yahoo.com,0
U01687,2,3.885,0.0,1,3.0,Marketing,dianaburnett,23,Female,cynthiahall@hotmail.com,0
U01688,2,3.15,0.0,2,2.0,Marketing,valeriegalvan,28,Female,millerzachary@gmail.com,1
U01689,1,3.32,0.0,1,1.0,Web Development,burnsjoel,30,Female,james38@outlook.com,1
U01690,4,4.3075,0.0,4,1.0,Artificial Intelligence,lori78,27,Male,ryandavila@yahoo.com,1
U01691,1,1.3,37.89,1,3.0,Web Development,morantoni,22,Male,tiffany52@gmail.com,0
U01692,12,3.330833333333333,1372.26,10,2.0,Artificial Intelligence,davidsonmark,26,Male,ofletcher@hotmail.com,2
U01693,2,2.6950000000000003,276.37,2,3.0,Design,samantha22,21,Male,aweeks@yahoo.com,0
U01694,1,4.84,342.61,1,2.0,Project Management,david68,35,Male,dianacordova@gmail.com,1
U01695,13,3.06923076923077,1458.16,9,2.1538461538461537,Design,christine15,32,Male,jvega@gmail.com,2
U01696,2,3.085,327.99,2,1.5,Digital Marketing,james12,31,Female,aguilarmelissa@gmail.com,1
U01697,1,2.14,0.0,1,1.0,Digital Marketing,whicks,35,Male,connerjennifer@outlook.com,1
U01698,1,1.13,0.0,1,1.0,Machine Learning,billyrivera,28,Female,amberwalton@hotmail.com,3
U01699,1,4.1,0.0,1,2.0,Finance,michael90,23,Female,evansdaniel@outlook.com,3
U01700,1,2.69,326.02,1,2.0,Business,pagemichelle,25,Female,costalori@hotmail.com,0
U01701,1,2.57,117.68,1,3.0,Data Science,tracy73,22,Male,jeannevargas@yahoo.com,0
U01702,14,3.3164285714285717,957.02,8,1.8571428571428568,Business,ronaldalexander,21,Female,jack38@gmail.com,2
U01703,3,3.516666666666667,487.92,3,2.6666666666666665,Business,hhogan,21,Male,conleyshawn@outlook.com,0
U01704,2,3.810000000000001,89.59,2,1.5,Artificial Intelligence,ojohnston,30,Female,yvelasquez@hotmail.com,1
U01705,1,4.74,472.28,1,1.0,Programming,riddleryan,28,Male,melissapierce@outlook.com,1
U01706,1,3.85,0.0,1,1.0,Programming,zcarter,17,Female,wallacejoseph@hotmail.com,3
U01707,3,4.16,119.04,3,2.0,Cybersecurity,brettcampbell,32,Male,ypreston@outlook.com,1
U01708,14,2.645714285714285,1615.22,9,1.8571428571428568,Finance,ymorton,22,Male,gibsonlori@hotmail.com,2
U01709,1,2.14,0.0,1,1.0,Digital Marketing,klandry,35,Female,smithlucas@gmail.com,1
U01710,1,1.35,394.26,1,2.0,Cybersecurity,amandajackson,32,Male,johnsonwilliam@gmail.com,0
U01711,1,2.47,53.86,1,1.0,Finance,kyleharris,15,Female,timothy04@gmail.com,3
U01712,1,1.59,0.0,1,3.0,Finance,millerkevin,30,Male,vrose@hotmail.com,0
U01713,4,2.7,451.58,4,2.5,Cybersecurity,dholland,15,Male,alec88@gmail.com,3
U01714,1,3.02,0.0,1,2.0,Data Science,patricia40,24,Female,hwebb@outlook.com,3
U01715,1,4.51,0.0,1,1.0,Design,edwardsjose,27,Male,vincent79@outlook.com,1
U01716,1,4.74,57.32,1,3.0,Web Development,asalinas,22,Female,michelle32@outlook.com,0
U01717,1,3.74,299.57,1,1.0,Data Science,heather15,20,Male,calebflores@hotmail.com,3
U01718,1,1.52,0.0,1,3.0,Design,michelledecker,23,Male,kevin26@yahoo.com,0
U01719,1,2.75,119.04,1,2.0,Finance,ooliver,32,Female,reesekathy@outlook.com,1
U01720,15,3.285333333333333,1655.97,8,1.8666666666666667,Data Science,stoutaustin,21,Female,jeanne53@hotmail.com,2
U01721,10,3.357,810.29,7,2.1,Web Development,lperry,15,Female,johnbarry@outlook.com,2
U01722,1,1.81,0.0,1,3.0,Machine Learning,dale82,30,Female,seanreynolds@outlook.com,0
U01723,1,1.52,0.0,1,3.0,Design,maryharrison,32,Female,stephaniedixon@outlook.com,0
U01724,16,3.0875,1227.77,10,2.125,Design,juan81,17,Male,scottmendoza@hotmail.com,2
U01725,2,1.325,0.0,2,2.0,Design,klinekevin,33,Male,wernerjonathan@hotmail.com,0
U01726,13,3.01076923076923,1008.68,9,2.3846153846153846,Design,qschwartz,32,Female,chelseycoleman@gmail.com,2
U01727,1,3.93,0.0,1,2.0,Cybersecurity,zachary70,15,Female,melindajones@outlook.com,3
U01728,2,3.745,0.0,2,2.0,Design,lmclaughlin,33,Female,charlescooley@outlook.com,1
U01729,15,2.896666666666667,2400.05,10,2.066666666666667,Project Management,michael78,29,Female,dwayne77@yahoo.com,2
U01730,1,2.61,0.0,1,3.0,Design,blackkarl,27,Female,gbarton@yahoo.com,0
U01731,1,4.1,0.0,1,2.0,Finance,andrewreed,28,Male,michaelbrown@hotmail.com,1
U01732,2,4.585,0.0,2,2.5,Design,xferrell,17,Female,woodjames@outlook.com,3
U01733,4,3.085,575.94,4,2.0,Data Science,jeffreyprice,20,Female,bgreen@yahoo.com,3
U01734,3,2.32,445.06,3,2.333333333333333,Business,oortega,29,Male,tommy76@yahoo.com,0
U01735,1,4.74,57.32,1,3.0,Web Development,brentanderson,29,Male,alexisbird@gmail.com,1
U01736,1,3.6,0.0,1,2.0,Data Science,leah74,17,Male,mark33@yahoo.com,3
U01737,1,1.28,0.0,1,1.0,Programming,scottnelson,23,Male,daltonandrews@outlook.com,3
U01738,1,4.45,0.0,1,3.0,Design,aortiz,16,Female,qgraham@outlook.com,0
U01739,1,2.98,0.0,1,3.0,Marketing,mauriceponce,19,Male,apalmer@hotmail.com,0
U01740,1,2.98,0.0,1,3.0,Marketing,johnbridges,20,Male,claudiafox@outlook.com,0
U01741,2,2.95,0.0,2,1.5,Data Science,uadams,30,Male,jonessteven@yahoo.com,1
U01742,2,4.119999999999999,0.0,1,1.5,Finance,lyork,30,Female,psmith@yahoo.com,1
U01743,1,1.81,0.0,1,3.0,Machine Learning,mhunter,15,Male,wagnerjerry@yahoo.com,0
U01744,4,3.9625,665.26,4,2.5,Business,john10,22,Male,kingcourtney@yahoo.com,0
U01745,13,3.2546153846153847,1622.64,7,1.9230769230769231,Data Science,jasonwatts,21,Female,wvilla@yahoo.com,2
U01746,14,3.3685714285714283,1607.25,8,1.6428571428571428,Digital Marketing,jodiortega,24,Male,nathaniel40@outlook.com,2
U01747,4,3.6925,177.34,4,2.0,Digital Marketing,kyle18,19,Female,derrickkelley@hotmail.com,3
U01748,1,1.35,394.26,1,2.0,Cybersecurity,williamsadam,22,Male,joseph49@outlook.com,0
U01749,1,2.72,276.37,1,3.0,Design,fmiles,31,Female,james11@hotmail.com,0
U01750,4,3.435,627.6600000000001,4,1.5,Business,stephanieshaw,24,Male,victoria11@gmail.com,3
U01751,1,3.89,0.78,1,3.0,Machine Learning,mcbridepatrick,25,Female,brandon18@yahoo.com,0
U01752,4,2.8,301.98,4,2.25,Artificial Intelligence,johnharris,34,Female,kimvincent@outlook.com,1
U01753,1,2.0,0.0,1,3.0,Business,kirbyelijah,17,Female,biancaarmstrong@yahoo.com,0
U01754,1,3.64,0.0,1,1.0,Artificial Intelligence,qdiaz,22,Male,henglish@yahoo.com,3
U01755,1,1.96,285.05,1,1.0,Business,andrewskelly,26,Female,michellereyes@outlook.com,3
U01756,2,1.505,0.0,2,1.5,Machine Learning,uortiz,21,Male,anita87@gmail.com,3
U01757,1,2.88,0.0,1,1.0,Programming,ycarter,26,Female,mariah38@hotmail.com,3
U01758,1,2.69,326.02,1,2.0,Business,yhall,16,Female,anelson@yahoo.com,3
U01759,1,2.72,276.37,1,3.0,Design,pwebster,21,Male,scott26@outlook.com,0
U01760,1,4.55,490.9,1,1.0,Artificial Intelligence,eric06,19,Male,smoreno@gmail.com,3
U01761,2,2.44,0.0,2,2.5,Business,mark03,31,Male,gabriel32@yahoo.com,0
U01762,15,3.624666666666667,1427.04,11,2.2,Marketing,dustin24,33,Male,reeveschristopher@yahoo.com,2
U01763,1,1.2,248.1,1,1.0,Artificial Intelligence,sharon32,24,Male,jimmy75@outlook.com,3
U01764,2,3.2,285.05,2,1.0,Business,cowanaustin,30,Male,gomezjennifer@hotmail.com,1
U01765,1,2.01,0.0,1,3.0,Marketing,patrick83,24,Female,lwilliamson@yahoo.com,0
U01766,3,2.9633333333333334,623.0799999999999,3,2.333333333333333,Cybersecurity,michaelmiller,33,Female,jamie43@hotmail.com,1
U01767,1,4.44,0.0,1,1.0,Digital Marketing,thomas29,15,Female,housestephen@yahoo.com,3
U01768,2,4.19,0.0,2,2.5,Cybersecurity,turnercorey,26,Female,paul81@outlook.com,1
U01769,4,3.1875,53.86,4,1.5,Digital Marketing,khanrenee,15,Male,kirkwagner@gmail.com,3
U01770,2,4.695,0.0,2,2.0,Cybersecurity,daviselizabeth,22,Female,bryantmichael@outlook.com,3
U01771,3,2.2133333333333334,347.48999999999995,3,3.0,Design,calebmorgan,21,Male,baileymax@gmail.com,0
U01772,1,2.01,0.0,1,3.0,Marketing,elizabethrodriguez,32,Female,uburns@outlook.com,0
U01773,16,3.124375,2596.54,8,1.6875,Artificial Intelligence,tanya67,17,Male,ernestgregory@outlook.com,2
U01774,1,4.94,0.0,1,1.0,Cybersecurity,holly96,17,Male,stephen91@outlook.com,3
U01775,2,3.1,0.0,2,2.0,Design,nancyhart,31,Female,carterlisa@outlook.com,1
U01776,2,2.645,0.0,2,2.0,Business,websterkaren,30,Female,robertclayton@hotmail.com,1
U01777,1,2.2,0.0,1,1.0,Web Development,justin83,27,Male,kimberly25@hotmail.com,3
U01778,2,4.055,0.0,2,1.5,Data Science,phillip31,24,Female,robertnavarro@outlook.com,1
U01779,1,4.72,0.0,1,2.0,Marketing,sarahtrujillo,31,Male,jeremy60@yahoo.com,1
U01780,1,1.23,346.71,1,3.0,Project Management,smithtimothy,27,Male,rblair@hotmail.com,0
U01781,1,3.45,0.0,1,2.0,Project Management,cortezmorgan,30,Male,lhuynh@gmail.com,1
U01782,1,3.85,0.0,1,1.0,Programming,david48,17,Female,martinmatthew@yahoo.com,3
U01783,3,3.78,57.32,3,2.6666666666666665,Business,mcconnellerica,28,Male,ellismark@yahoo.com,0
U01784,1,2.75,119.04,1,2.0,Finance,ccarr,32,Female,richardbarnes@gmail.com,1
U01785,1,4.73,0.0,1,2.0,Machine Learning,masonrachel,34,Female,feliciashannon@gmail.com,1
U01786,13,3.1830769230769227,1539.78,8,2.1538461538461537,Finance,joseph21,25,Female,michaeljimenez@hotmail.com,2
U01787,2,3.285,266.93,2,2.5,Artificial Intelligence,kristin95,30,Female,roybowen@outlook.com,0
U01788,2,3.735,89.59,2,2.5,Artificial Intelligence,sayers,15,Male,francisdenise@gmail.com,3
U01789,15,3.234,1442.13,8,1.8666666666666667,Data Science,rodriguezjacob,33,Female,bryandennis@hotmail.com,2
U01790,1,3.74,299.57,1,1.0,Data Science,jerrydavidson,25,Male,salazarkyle@hotmail.com,1
U01791,2,3.63,53.86,2,2.0,Finance,richardrandy,31,Female,reneecampbell@outlook.com,1
U01792,1,2.47,53.86,1,1.0,Finance,charlottelewis,15,Male,zstewart@outlook.com,3
U01793,1,3.93,0.0,1,2.0,Cybersecurity,alexandrawright,30,Male,vasqueztristan@gmail.com,1
U01794,1,2.0,0.0,1,3.0,Business,mcbrideamy,26,Male,woodsamantha@outlook.com,0
U01795,13,2.9646153846153847,1145.56,9,2.076923076923077,Artificial Intelligence,wtorres,15,Female,jessica84@outlook.com,2
U01796,1,2.67,0.0,1,3.0,Web Development,catherinegonzales,15,Male,paul98@hotmail.com,0
U01797,1,4.55,490.9,1,1.0,Artificial Intelligence,linda33,33,Male,adamlee@gmail.com,1
U01798,1,3.64,487.92,1,3.0,Business,gregoryjenkins,18,Male,vwolfe@yahoo.com,0
U01799,1,3.15,0.0,1,3.0,Business,jacobssusan,33,Female,kdaniels@hotmail.com,0
U01800,2,2.4,248.1,2,1.5,Artificial Intelligence,melaniejacobson,25,Female,kimhoward@yahoo.com,3
U01801,1,1.35,394.26,1,2.0,Cybersecurity,julialong,20,Male,dhernandez@gmail.com,0
U01802,1,2.72,276.37,1,3.0,Design,oharris,15,Female,kevin83@outlook.com,0
U01803,3,3.68,342.61,3,1.3333333333333333,Programming,brett15,27,Female,susandavis@yahoo.com,1
U01804,2,3.71,0.0,2,2.0,Digital Marketing,nicoletaylor,20,Female,whitecarol@hotmail.com,3
U01805,15,2.834,431.96,9,1.8666666666666667,Cybersecurity,bridget73,21,Male,swilson@outlook.com,2
U01806,1,4.14,0.0,1,1.0,Finance,hgomez,26,Male,annalee@gmail.com,1
U01807,2,3.765,490.9,2,2.0,Artificial Intelligence,veronica27,31,Male,heather88@hotmail.com,1
U01808,3,4.183333333333334,684.67,2,2.0,Digital Marketing,stephenwebster,15,Male,faulknergregory@gmail.com,3
U01809,13,3.3169230769230773,1427.78,8,1.7692307692307692,Cybersecurity,alexanderyork,24,Female,sanchezmichelle@gmail.com,2
U01810,15,2.9113333333333333,2242.06,8,2.2666666666666666,Business,bridgetjohnson,15,Female,cgonzalez@outlook.com,2
U01811,1,1.59,0.0,1,3.0,Finance,lauriejoyce,28,Female,tsparks@yahoo.com,0
U01812,15,2.9353333333333333,798.53,10,2.066666666666667,Data Science,drussell,17,Male,vbernard@gmail.com,2
U01813,1,3.65,0.0,1,1.0,Data Science,williamstone,24,Female,amber77@yahoo.com,3
U01814,3,2.8266666666666667,472.28,3,2.0,Machine Learning,gwilliams,17,Female,donaldconrad@hotmail.com,3
U01815,1,4.51,0.0,1,1.0,Design,younggina,30,Male,kristineaton@hotmail.com,1
U01816,2,2.895,0.0,2,1.0,Data Science,dwayneatkins,21,Male,teresa09@outlook.com,3
U01817,1,2.0,0.0,1,3.0,Business,hillbrian,33,Male,cody19@yahoo.com,0
U01818,2,3.595,53.86,2,1.5,Finance,samuel96,15,Male,leahlambert@gmail.com,3
U01819,1,4.79,0.0,1,3.0,Marketing,kmontgomery,17,Male,qvelasquez@outlook.com,0
U01820,15,2.8746666666666667,2407.56,11,2.066666666666667,Business,vmorrow,24,Male,douglas57@gmail.com,2
U01821,1,3.15,0.0,1,3.0,Business,blankenshipmichael,22,Male,stephaniejohnston@outlook.com,0
U01822,15,2.906,447.03,9,2.066666666666667,Finance,harriseric,22,Male,clee@yahoo.com,2
U01823,1,1.59,0.0,1,3.0,Finance,djarvis,22,Male,mahoneymichael@gmail.com,0
U01824,1,1.51,327.99,1,1.0,Project Management,austinbethany,20,Male,scott08@yahoo.com,3
U01825,14,3.143571428571429,758.12,9,1.9285714285714288,Machine Learning,jeff93,25,Male,xchavez@gmail.com,2
U01826,1,2.14,0.0,1,1.0,Digital Marketing,jenniferfields,17,Male,bryantchristopher@outlook.com,3
U01827,1,4.45,0.0,1,3.0,Design,mitchellmarsh,28,Male,robin95@outlook.com,0
U01828,1,3.89,177.34,1,3.0,Digital Marketing,molly55,21,Male,stephanie34@hotmail.com,0
U01829,2,3.005,0.0,2,2.0,Cybersecurity,walkerlisa,27,Male,deannaoconnor@yahoo.com,1
U01830,1,1.3,37.89,1,3.0,Web Development,james96,15,Male,gmedina@hotmail.com,0
U01831,1,4.74,472.28,1,1.0,Programming,eherrera,34,Female,perkinsedwin@yahoo.com,1
U01832,1,2.88,0.0,1,1.0,Programming,rebecca57,24,Male,rosstammy@yahoo.com,3
U01833,2,4.215,487.92,2,3.0,Business,brittneyphillips,16,Male,mccoycraig@outlook.com,0
U01834,1,1.73,0.0,1,2.0,Machine Learning,rebecca24,33,Female,sara87@outlook.com,0
U01835,2,4.755,0.0,1,2.5,Marketing,williamfranklin,27,Male,dylanvargas@hotmail.com,1
U01836,1,3.74,299.57,1,1.0,Data Science,daniel27,32,Female,eric61@hotmail.com,1
U01837,1,2.69,326.02,1,2.0,Business,ogutierrez,24,Female,omolina@yahoo.com,3
U01838,2,4.015,0.0,2,2.0,Cybersecurity,haynesrobert,24,Male,lwebster@hotmail.com,1
U01839,1,3.6,0.0,1,2.0,Data Science,kmelton,22,Female,juliecombs@hotmail.com,3
U01840,14,3.3735714285714287,460.83,10,1.9285714285714288,Machine Learning,bradley44,35,Female,sharris@hotmail.com,2
U01841,1,1.91,0.0,1,2.0,Cybersecurity,jessicagonzalez,18,Female,jennifer41@outlook.com,3
U01842,13,3.1123076923076924,1169.28,9,1.7692307692307692,Artificial Intelligence,serranoandre,33,Female,john25@outlook.com,2
U01843,1,2.67,0.0,1,3.0,Web Development,tiffany83,19,Female,jonathancarson@hotmail.com,0
U01844,1,3.02,0.0,1,2.0,Data Science,colemanmelissa,18,Female,isaac36@outlook.com,3
U01845,1,4.45,0.0,1,3.0,Design,andrewbell,17,Female,fosborne@gmail.com,0
U01846,2,3.755,117.68,2,2.0,Cybersecurity,kevinalexander,21,Female,campbelljames@hotmail.com,3
U01847,1,1.91,0.0,1,2.0,Cybersecurity,ujohnson,18,Female,tbridges@yahoo.com,3
U01848,1,3.15,0.0,1,3.0,Business,jhoward,30,Female,msmith@gmail.com,0
U01849,1,3.45,0.0,1,2.0,Project Management,elizabethfloyd,23,Male,meganbenson@hotmail.com,3
U01850,3,3.3633333333333333,418.61,2,1.6666666666666667,Data Science,justin74,29,Female,lee01@gmail.com,1
U01851,4,3.1375,668.63,3,2.25,Business,abarnes,20,Male,adavis@outlook.com,3
U01852,4,2.9425,513.3,4,2.0,Cybersecurity,schwartzgregory,19,Female,jacobslindsey@gmail.com,3
U01853,1,2.68,89.59,1,2.0,Artificial Intelligence,boydsherry,31,Male,zhangtonya@outlook.com,1
U01854,13,3.4423076923076925,1160.54,9,2.076923076923077,Finance,pruittdavid,16,Male,ryan07@gmail.com,2
U01855,1,2.47,53.86,1,1.0,Finance,krichardson,15,Female,karen00@gmail.com,3
U01856,1,3.02,0.0,1,2.0,Data Science,cohenlauren,27,Male,michaeljones@outlook.com,1
U01857,2,3.46,53.86,2,2.0,Design,aprilvincent,27,Female,briggssheila@outlook.com,1
U01858,1,3.45,0.0,1,2.0,Project Management,clarkebianca,34,Female,davidfitzpatrick@gmail.com,1
U01859,1,2.2,0.0,1,1.0,Web Development,thomas50,24,Female,dmiller@gmail.com,3
U01860,3,3.236666666666667,487.92,3,2.333333333333333,Business,bhardy,19,Male,kevin81@yahoo.com,3
U01861,2,3.02,95.21,1,3.0,Web Development,ddominguez,28,Female,wilsonlisa@outlook.com,0
U01862,1,4.66,0.0,1,2.0,Digital Marketing,daniel53,24,Male,uchaney@yahoo.com,1
U01863,1,4.84,342.61,1,2.0,Project Management,wlopez,26,Male,cbutler@outlook.com,1
U01864,1,4.72,0.0,1,2.0,Marketing,michelleharper,15,Male,timothy88@yahoo.com,3
U01865,4,1.915,0.0,3,1.75,Programming,josephwilson,18,Male,stacylowe@yahoo.com,3
U01866,1,3.45,0.0,1,2.0,Project Management,davidharrell,25,Male,rnicholson@gmail.com,1
U01867,13,3.3230769230769237,892.1,8,1.6153846153846154,Artificial Intelligence,monica16,24,Female,shari53@gmail.com,2
U01868,2,3.025,0.0,2,1.5,Cybersecurity,leslie60,27,Female,lowehector@outlook.com,1
U01869,1,1.91,0.0,1,2.0,Cybersecurity,obennett,32,Male,cnguyen@hotmail.com,0
U01870,1,3.93,0.0,1,2.0,Cybersecurity,edwin11,28,Female,kblanchard@outlook.com,1
U01871,14,3.2671428571428573,916.53,8,2.142857142857143,Data Science,danielparks,21,Male,debra91@hotmail.com,2
U01872,14,3.314285714285714,2084.41,10,1.8571428571428568,Business,gatesbrittany,28,Female,bobby06@outlook.com,2
U01873,1,1.28,0.0,1,1.0,Programming,jason10,26,Male,travischristopher@hotmail.com,3
U01874,1,3.11,415.51,1,2.0,Artificial Intelligence,lancelove,15,Female,kbass@outlook.com,3
U01875,1,1.96,285.05,1,1.0,Business,williamhardy,30,Male,ortizjoshua@gmail.com,1
U01876,14,3.391428571428571,971.82,7,1.7857142857142858,Programming,pam38,17,Male,suzanne43@outlook.com,2
U01877,12,2.9875000000000003,1219.46,9,1.8333333333333333,Digital Marketing,elizabethmassey,19,Male,kimberlydorsey@gmail.com,2
U01878,1,4.45,0.0,1,3.0,Design,nlopez,20,Female,christopher77@yahoo.com,0
U01879,15,2.656,2367.91,8,2.066666666666667,Finance,davidkemp,32,Female,jeffrey17@outlook.com,2
U01880,2,4.585,0.0,2,1.5,Design,amy23,26,Female,jessica71@gmail.com,1
U01881,1,1.23,346.71,1,3.0,Project Management,paulatanner,30,Male,thompsonsusan@gmail.com,0
U01882,3,3.063333333333334,95.21,2,3.0,Web Development,amitchell,30,Female,sarah27@yahoo.com,0
U01883,1,4.55,490.9,1,1.0,Artificial Intelligence,william23,30,Female,turnershawn@gmail.com,1
U01884,1,1.23,346.71,1,3.0,Project Management,michelle01,20,Male,imartinez@hotmail.com,0
U01885,1,4.68,0.0,1,1.0,Project Management,pwebb,25,Female,freyamanda@outlook.com,1
U01886,1,4.79,0.0,1,3.0,Marketing,achavez,17,Male,monica77@hotmail.com,0
U01887,1,3.65,0.0,1,1.0,Data Science,mcintoshdaniel,21,Female,obrown@outlook.com,3
U01888,1,3.93,0.0,1,2.0,Cybersecurity,jonathan59,15,Female,mmarshall@gmail.com,3
U01889,1,2.61,0.0,1,3.0,Design,bradshawcarol,30,Female,sloanjeremy@outlook.com,0
U01890,1,1.59,0.0,1,3.0,Finance,scampos,18,Female,pamelaoconnell@gmail.com,0
U01891,1,1.28,0.0,1,1.0,Programming,darylmooney,35,Female,aliciamadden@gmail.com,1
U01892,1,2.2,0.0,1,1.0,Web Development,wmurphy,16,Male,carriebarnes@hotmail.com,3
U01893,12,2.94,1298.19,8,1.9166666666666667,Business,michaelsloan,23,Female,debra53@outlook.com,2
U01894,1,4.68,0.0,1,1.0,Project Management,richardsonchristopher,35,Male,marksjohn@gmail.com,1
U01895,1,3.02,0.0,1,2.0,Data Science,danieldavis,35,Female,tinaburns@gmail.com,1
U01896,12,3.065,1720.41,9,1.5833333333333333,Artificial Intelligence,rjones,32,Female,schultzcharles@gmail.com,2
U01897,1,1.52,0.0,1,3.0,Design,adixon,15,Female,feliciawallace@yahoo.com,0
U01898,1,2.57,117.68,1,3.0,Data Science,gloria83,26,Male,michaelgonzalez@hotmail.com,0
